actoterrorista,adultomayor,afrodescendiente,amenaza,apoyo,articulacioninterinstitucional,atencionpsicologica,cabezadefamilia,curso_de_vida,declaracion,delitoscontralibertadein,departamento_procedencia,desplazamiento,despojoyabandonodebienes,discapacidad,edad,gestante,grupo_etario,homicidio,indigena,lgtbi,mes,mestizo,migrantesvenezolanos,minasantipersonal,municipio_procedencia,nucleo_numero,orden,orientacion,personas_nucleo,reclutamientoforzado,rrom,secuestro,sexo,tortura,vigencia,vinculaciondennagrujposarmados,auxilio_econ_mico_mes,hecho_victimizante,monto_asignado,n_cleo_familiar,personas,_merge
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,69,NO,60 y mas,NO,NO,NO,07 JULIO,NO,NO,NO,TEORAMA,NO,1406,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,TEORAMA,NO,1407,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,6,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,TEORAMA,NO,1408,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,3,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,TEORAMA,NO,1409,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,07 JULIO,NO,NO,NO,TEORAMA,NO,1410,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,28,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,SI,1411,SI,2,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,1,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,1412,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,26,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,PIEDECUESTA,SI,1413,SI,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,25,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,PIEDECUESTA,NO,1414,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,50,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,SI,1415,SI,6,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,42,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1416,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1417,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,5,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1418,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1419,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,20,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1420,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,11,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,MEDELLIN,NO,1421,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,44,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,SI,1422,SI,4,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,80,NO,60 y mas,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1423,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,6,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1424,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,5,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1425,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,28,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,SI,1426,SI,5,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,34,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1427,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1428,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,5,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1429,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,SONSON,NO,1430,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,39,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,SI,1431,SI,5,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,25,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,NO,1432,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,11,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,NO,1433,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,NO,1434,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,NO,1435,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,32,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,ARAUQUITA,SI,1436,NO,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,3,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,ARAUQUITA,NO,1437,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,VALLEDUPAR,SI,1438,SI,1,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,CUCUTA,SI,1439,SI,1,SI,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,36,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,SI,1440,SI,6,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,40,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,NO,1441,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,NO,1442,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,NO,1443,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,3,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,NO,1444,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,OCAÑA,NO,1445,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,VALLE DEL CAUCA,SI,NO,NO,60,NO,60 y mas,NO,NO,NO,08 AGOSTO,NO,NO,NO,BUENAVENTURA,SI,1446,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,37,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,CHIRIGUANA,SI,1447,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,PUTUMAYO,SI,NO,NO,51,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,VILLA GARZON,SI,1448,NO,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SAN CALIXTO,SI,1449,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,CAUCA,SI,NO,NO,41,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,POPAYAN,SI,1450,SI,2,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,CAUCA,SI,NO,NO,6,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,POPAYAN,NO,1451,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,42,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,LOS PATIOS,SI,1452,SI,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,LOS PATIOS,NO,1453,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,LOS PATIOS,NO,1454,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,27,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,SI,1455,SI,2,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,1,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,NO,1456,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,34,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,SI,1457,SI,5,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,11,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,NO,1458,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,7,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,NO,1459,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,NO,1460,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,56,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SARAVENA,NO,1461,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,28,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,CUCUTA,SI,1462,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,56,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,BARRANVABERMEJA,SI,1463,SI,4,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,75,NO,60 y mas,NO,NO,NO,08 AGOSTO,NO,NO,NO,BARRANVABERMEJA,NO,1464,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,36,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,BARRANVABERMEJA,NO,1465,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,6,NO,0 a 6,NO,NO,NO,08 AGOSTO,NO,NO,NO,BARRANVABERMEJA,NO,1466,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,41,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BARRANCABERMEJA,SI,1467,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,SI,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,60,NO,60 y mas,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BARRANCABERMEJA,SI,1468,NO,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,39,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,ARAUCA,SI,1469,SI,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,41,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,ARAUCA,NO,1470,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,21,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,ARAUCA,NO,1471,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,PERSONERIA,NO,CESAR,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BECERRIL,SI,1472,SI,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,CESAR,SI,NO,NO,24,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BECERRIL,NO,1473,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,SI,Adultez,PERSONERIA,NO,CESAR,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BECERRIL,SI,1474,NO,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,CESAR,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,BECERRIL,NO,1475,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,24,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,SI,1476,SI,3,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1477,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,15,NO,12 a 17,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1478,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,SI,1479,SI,6,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,32,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1480,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1481,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,57,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1482,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,16,NO,12 a 17,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1483,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1484,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,45,NO,29 a 59,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,SI,1485,SI,7,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,77,NO,60 y mas,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1486,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,67,NO,60 y mas,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1487,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,15,NO,12 a 17,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1488,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,18,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1489,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1490,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,20,NO,18 a 28,NO,NO,NO,09 SEPTIEMBRE,NO,NO,NO,TARRA,NO,1491,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
